time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.06,-2.4672359690527466e-07,-8.510833905180767e-08,10.001777818233515,6.282992937456079,0.0002535920268700309,0.0,-2.1463253916614342e-05,-1.1178975775752998e-05,0.05925880700271072,-0.010545649743941779,0.011565373531918303,0.0,422.53973834829384,423.5353580454619,424.9668102159016,424.0621357382169
0.12000000000000001,-8.219036125611382e-06,-6.002343533754154e-06,10.005170542095358,6.282562425915037,0.0009469996820357096,0.0,-0.00030421060878989064,-0.000231359434613055,0.053832281615614715,-0.001167126249968398,0.011539630461014451,0.0,402.2619837835296,402.25954509642423,401.4512420459749,402.3012699973323
0.18,-4.718066650524008e-05,-3.21597697298413e-05,10.009979137642242,6.282421347092608,0.0016731844049333588,0.0,-0.0010619061692055357,-0.0006504728290197019,0.10645019537033777,-0.004831767508736744,0.01320679194590857,0.0,420.38553529935984,420.5298325089753,422.9080959706892,422.59243375820034
0.23999999999999996,-0.00015138541579479836,-8.929436581152951e-05,10.020937391132538,6.28220681293713,0.0025053943685984237,0.0,-0.0025007436951558683,-0.0012815582056302445,0.25880175274450323,-0.0011744868625683583,0.015164922552683797,0.0,452.0475356789092,452.2051534504021,454.1838240804893,454.47707024417934
0.3,-0.00036464259873969507,-0.0001895633745653511,10.042388434113303,6.282143184941942,0.0035650117276846416,0.0,-0.004722814081387231,-0.0020684894230358335,0.45617411689739695,-0.000833376052092376,0.022234272324399177,0.0,465.83228116576106,466.3845798877893,467.6191982660895,467.6457885985645
0.36000000000000004,-0.0007406831311215768,-0.00033847185434259707,10.076181962444844,6.282482261161785,0.005484254316630022,0.0,-0.008010734793692815,-0.002874965601384642,0.6701747247489348,0.016202618976487688,0.04655970461799542,0.0,470.8118460216078,472.6901564117338,471.46688148247904,472.78102368931155
0.4200000000000001,-0.0013664277292797118,-0.0005232799855510707,10.122888845005212,0.0005349918537422838,0.007826640255336414,0.0,-0.013161777532839121,-0.003152015980312099,0.8865764939574433,0.02828037883850147,0.01644906339141928,0.0,474.04726017609505,471.7287450332996,472.4184316798974,473.3486235501382
0.48000000000000015,-0.002372906573005158,-0.0006880039241422634,10.18548239031827,0.0030129488310794983,0.008399442893916031,0.0,-0.02049735046669572,-0.0020495894766269823,1.1995990067327362,0.0593089525009567,-0.010158063782090793,0.0,501.5089114623566,499.5727639622086,499.86906195031247,502.1254274455571
0.5400000000000001,-0.003805290921040083,-0.0007199139580974078,10.264252939073671,0.005975447917362153,0.007517161656506843,0.0,-0.02715918529458012,0.001408890343377112,1.4258305332574952,0.004304153846725396,-0.025849312849434168,0.0,478.20016233372854,477.00361958222544,477.89160670302095,473.6818315429661
0.6000000000000002,-0.005574584921425558,-0.0005195768472376013,10.351359163139955,0.005802007533004527,0.006620596985333904,0.0,-0.03170640908145195,0.0052789518669185366,1.4776452065761285,-0.023918761354944536,0.0009045491266245365,0.0,422.0531780194953,424.3557817943461,424.7855251325643,422.35863410532676
0.6600000000000003,-0.007624411081411843,-7.910542281783465e-05,10.444587401625542,0.0048754422629091465,0.0067133377830321805,0.0,-0.03662790452021731,0.009276992796731115,1.6297588140458983,-0.002363457759512815,0.0027981615840070176,0.0,454.77839492930696,454.9299971999916,454.83028376346823,456.5532556437109
0.7200000000000003,-0.009984165034114454,0.0005934678783196797,10.548636616977484,0.004388906451969987,0.007381733438173832,0.0,-0.04208227986115353,0.013107807289396247,1.8382366235206524,-0.023227706124266008,0.02405731695273972,0.0,471.5908147771021,473.2298406020841,473.5998716508669,471.99260645304804
0.7800000000000004,-0.012668227810227285,0.0014659420485781663,10.662079985485034,0.0030584071809158786,0.008722174249640169,0.0,-0.047528385348827036,0.015834129000261918,1.9430359397956831,-0.020148767361894485,0.018665527579165703,0.0,441.7110262165214,441.26621291469064,441.83049844444673,442.0842273512041
0.8400000000000004,-0.0157087099538973,0.0024775123286689114,10.782150632162322,0.002873734796387417,0.009605712064522542,0.0,-0.053925344513353554,0.017824584423421365,2.0591161017386117,0.01857091438670199,0.0053739158147578375,0.0,445.1901788242637,444.1012553890402,445.0425356965145,448.2003698306542
0.9000000000000005,-0.019161983174232816,0.003617246317756875,10.910539851167638,0.004654758215790977,0.010133705372907365,0.0,-0.06122898307129376,0.02033317054489043,2.2202245600322508,0.04575050902898612,0.014896318959608773,0.0,460.22534752221634,460.9782720611786,458.140434991973,460.2965188288893
0.9600000000000005,-0.023059501266159587,0.004949720664002519,11.047823019634272,0.0076806652865455405,0.010719047554549554,0.0,-0.06876783394557376,0.024392064602051736,2.355609117201175,0.05844783934755325,-0.0032783735886479197,0.0,453.35483674633446,451.8921177445649,452.2633936349985,453.28641240894905
1.0200000000000005,-0.02737813899002031,0.006563984142316193,11.18951836860987,0.01177473479347313,0.010530486071973044,0.0,-0.07516947721567956,0.029759043074107937,2.3675413553174587,0.08284101428418056,-0.002872682200703756,0.0,414.04805955793273,414.08381064329643,412.06373597015283,414.2181666908742
1.0800000000000005,-0.032124266159773485,0.00863435752729628,11.336344021224027,0.016815940365307647,0.010642810635451028,0.0,-0.08302954073353401,0.03980322185639214,2.5263021714417344,0.08627829436096884,0.0099846377286003,0.0,460.157458354715,461.174081227101,460.13139515778033,460.40892327426445
1.1400000000000006,-0.0373116453515875,0.011361538582939175,11.489338375994384,0.021831967357263338,0.011556763133037329,0.0,-0.08995486472405462,0.05158138421030457,2.5733943533682457,0.0776244574599665,0.024073768603208368,0.0,425.19903320711575,426.4042432079876,426.79593577563514,426.06271326068014
1.2000000000000006,-0.042918977253620566,0.014858247869309497,11.643785921577349,0.02652354714885874,0.01349380369267461,0.0,-0.09710724660629619,0.06538409021697311,2.574841391934796,0.07930583316209479,0.045039004656204154,0.0,409.91773884823215,411.777016451257,411.43771233576916,411.59195377260534
1.2600000000000007,-0.049014020587890686,0.01930565509670561,11.79974535638489,0.03136649397544122,0.016764283329818497,0.0,-0.1063458033704263,0.08331301297170415,2.623676804232375,0.08339464077145474,0.06875346707691234,0.0,425.1984980638031,427.22727394937874,427.5782291605567,427.9319467906659
1.3200000000000007,-0.05576025472516791,0.024977376302084426,11.960340849096683,0.03602121251448587,0.020555889090663193,0.0,-0.11893488256816816,0.10623636596894823,2.7292335312361105,0.062217783461151574,0.048742512917846995,0.0,446.45719671689335,444.824314182835,446.0338162041151,444.3056359328807
1.3800000000000008,-0.0633738186075048,0.03218100238558185,12.129019906311413,0.03976751948807067,0.02386669497990379,0.0,-0.13519234501899383,0.13428594983833725,2.892975188760113,0.06287596969765294,0.06566457650522273,0.0,463.42256710236535,464.75263783903813,463.5466134751836,463.6009690627505
1.4400000000000008,-0.07205286378571664,0.04117111629674363,12.307986450285485,0.04328732758054432,0.02750908726603729,0.0,-0.1545318540346107,0.16578136298104662,3.0720794492892938,0.04852663288669068,0.04827577923128294,0.0,469.3449948517295,467.99582876782773,470.5061645410295,469.39608217330886
1.5000000000000009,-0.08188424987186367,0.05199150451725131,12.494572741502633,0.04620285693901138,0.030304543471708634,0.0,-0.17345562138977472,0.19517485095137516,3.1472332318068825,0.048722836865723894,0.04298951820089377,0.0,438.05996000334227,437.6214757598169,438.88173953806984,438.89950888274814
1.560000000000001,-0.09288379589688102,0.06460072871603727,12.684954112526196,0.04954627644320464,0.03257520879811171,0.0,-0.193424400972309,0.22542456303232114,3.198641856672297,0.06695144830556489,0.024799944409972467,0.0,432.8221512599822,431.28924319987124,429.6452291719893,431.19012566291605
1.620000000000001,-0.1053611303996842,0.07945934375615811,12.885682252015528,0.0542538454370467,0.03449247501047026,0.0,-0.22268516707131272,0.27039617489690854,3.491402270542539,0.09493779975003708,0.043383390705166856,0.0,502.6565622435605,504.00171204508604,503.16840227985176,505.1942997115544
1.680000000000001,-0.11944681049272707,0.09682697281707155,13.098175705891466,0.059731661534867975,0.03690171971282119,0.0,-0.24708366043472607,0.3090770348652223,3.591351418575786,0.08279158959804986,0.03275615391533512,0.0,449.75023988043824,448.8894423363158,449.10483174494914,448.12539569241477
1.740000000000001,-0.134972401866743,0.11650912613913084,13.314738629341175,0.06441664211177933,0.038441220403516496,0.0,-0.2706004062299488,0.34743448383765063,3.6272530937701837,0.0664458448117991,0.005083416966702843,0.0,430.1111450642755,427.7610844860894,430.40731491800886,429.02661365605326
1.8000000000000012,-0.1519456899078392,0.13859959202055464,13.533797841597275,0.0681645683592107,0.03873419093989927,0.0,-0.2951989227815843,0.38926806066884634,3.6745311438527595,0.05300278973580557,0.004478625382852163,0.0,433.5924866240875,433.54158379625704,433.7149012344937,432.5871960715396
1.8600000000000012,-0.1705449194867037,0.16352452271076515,13.75940003685914,0.07170732879103614,0.03893464488443055,0.0,-0.3247809593451757,0.4419017269392582,3.8449394915413757,0.06899632488194152,0.000962246483863302,0.0,471.69244888133477,471.4207387308885,471.55546593827006,472.79153987261924
1.9200000000000013,-0.1909538819295509,0.19174646962869418,13.995977326139526,0.07594548068165441,0.0397587351066786,0.0,-0.355552561305039,0.49926391588913327,4.040240781434081,0.07372679329797849,0.03150578148190749,0.0,480.33522579055267,482.6460234879324,479.1558347204173,479.51875367035825
1.9800000000000013,-0.21306097173443297,0.2231771598001431,14.239925680228858,0.08064365279306962,0.04137225279872325,0.0,-0.3815119931384338,0.548840674311044,4.091127618588252,0.08616150993299612,0.015542185168353208,0.0,438.56479873581173,437.23692602801475,437.2207575253017,438.26054533800016
2.0400000000000014,-0.23686935425994884,0.25790091444339786,14.489687347919817,0.08588248801327847,0.04252961474472983,0.0,-0.41219416377897244,0.609133807277283,4.233664297028101,0.08952304768377298,0.025890781718491122,0.0,466.6378406093548,467.4449758398922,466.3841294229011,466.65253949942837
2.1000000000000014,-0.26251407592269704,0.2962882064951814,14.747196026766112,0.09087088181584058,0.04503415132386568,0.0,-0.4428352684953921,0.6709433783551506,4.34943430975905,0.0656239134665471,0.062357497968601336,0.0,457.5814188013132,460.4762792291437,461.71208793202305,459.82771747161166
2.1600000000000015,-0.2900557816682007,0.33847918434529606,15.0115969391301,0.09488197633983031,0.048571095084372296,0.0,-0.4755819899004354,0.735786551959412,4.4633976806270015,0.06919918619173518,0.05107451907984852,0.0,461.7192395252927,460.830407264798,459.4444591920164,459.7310307707037
2.2200000000000015,-0.3196038086955132,0.3845844929538963,15.282194439068626,0.09904684445926204,0.051228823648676425,0.0,-0.5096294034591807,0.8014313641453347,4.556058031765904,0.0698413728603435,0.025135227018813835,0.0,456.1874149560395,454.11219934505897,454.7995978275948,454.85457210800763
2.2800000000000016,-0.3514579874731811,0.43512436550053524,15.56245413088897,0.10308491136754139,0.05344884844031572,0.0,-0.5523627954650135,0.88362398223474,4.784885677294481,0.061666390278580806,0.05385382558873429,0.0,496.06268148185336,498.16768898948527,495.63035695897935,495.03197789147805
2.3400000000000016,-0.38581657451446116,0.4904589199265192,15.854197914319498,0.10631812320066558,0.05639681598936619,0.0,-0.593230723523975,0.9611686168390223,4.939137195200601,0.02995553801062883,0.0374527328275414,0.0,477.28949864848244,476.0372603658314,477.91816729127174,475.4963100472556
2.4000000000000017,-0.42249397429744157,0.5501418436238802,16.151764214745434,0.10801970755109824,0.05840326267772422,0.0,-0.6295400242947721,1.0283906089720865,4.979488350804104,0.024960772141040036,0.023884542523164902,0.0,444.6742004462984,443.5616040979415,442.72744066542396,442.31645112541764
2.4600000000000017,-0.4615404499076342,0.6141714168939689,16.454354423959035,0.10893046316000543,0.060236096030249264,0.0,-0.6721528955456612,1.1059997151308256,5.106210311334897,-0.026171731217687885,0.04133343973529989,0.0,469.30719043520793,470.66001200838633,473.01097407505307,469.05621723079685
2.520000000000002,-0.5030744268723661,0.6826590036813495,16.76269229936443,0.10735397209836695,0.062343519875811104,0.0,-0.712523228208942,1.1767125837455095,5.1713818301084125,-0.02648186359422424,0.018277757233513714,0.0,452.6533827042013,450.7943797955364,454.23633906515573,454.21133883671075
2.580000000000002,-0.5470681853503397,0.7553546138315206,17.074938968374433,0.1059929086093403,0.0638004989570522,0.0,-0.7540447673867108,1.2462768608432113,5.236505616093295,-0.016004928682293876,0.034183856469080745,0.0,452.61034205888467,453.8889468862504,453.63775550293457,454.47835876086776
2.640000000000002,-0.5936804451821832,0.8323510478347741,17.39255290292418,0.10547711620438882,0.06600505033133874,0.0,-0.7998867571441575,1.320115499171023,5.350037413857672,0.003159698701052255,0.04142214787398226,0.0,469.9918312381558,470.5531186242751,467.32266212556027,468.8144455771243
2.700000000000002,-0.6426428511769646,0.913056370061405,17.710260860582988,0.10644894926639648,0.06831710799322543,0.0,-0.8324016263778854,1.3701400855954864,5.240685543084973,0.03422794346683575,0.03202415750589274,0.0,398.6565886423663,397.79765447070935,396.06251081354185,398.91029348628336
2.760000000000002,-0.6939127166283605,0.9972795821115883,18.02608259548157,0.10874999761481785,0.06987587648955529,0.0,-0.8767490096874124,1.4374587451213154,5.286399293902672,0.0455301863612279,0.009761882715736987,0.0,449.78785239375253,447.9811031677782,447.91538991137935,448.83444432325217
2.820000000000002,-0.7477571528678606,1.0854083882046441,18.34303710304934,0.1113961347639405,0.07084046734879124,0.0,-0.9181404582465365,1.5003796895955341,5.278699202907059,0.04108252762786835,0.026398745756163144,0.0,431.1769853221582,432.58040251817636,432.5962917310769,432.22270337245624
2.880000000000002,-0.8046514163468063,1.1782091815509832,18.66712691503837,0.1145555967509404,0.0721245963485142,0.0,-0.9784332797668445,1.5931743096262563,5.522988455658089,0.06920904735577714,0.008840909159682317,0.0,508.01097146337753,506.7502091290321,507.72813697506547,509.74364199442863
2.940000000000002,-0.8648450869333696,1.2761084696996277,19.00109361456341,0.11954650120918942,0.07269793648547918,0.0,-1.0280497369982078,1.670525589309907,5.608667542723151,0.10209900363354149,0.010948200401029071,0.0,464.9850627415514,465.15001872046366,462.61707736522425,465.2050375122798
3.000000000000002,-0.927985741042468,1.3786801603029057,19.339587061314035,0.12564573898409215,0.07352226771532777,0.0,-1.0766894342617337,1.7490563864579851,5.67394399762846,0.10074943244204879,0.018805549990019862,0.0,458.52877266777193,459.15255488106004,460.0780494675314,459.9797288348812
3.0600000000000023,-0.9942356682563845,1.4863721364415108,19.684272661841536,0.1317739854036173,0.0750610129154774,0.0,-1.1317360893275696,1.8412096130641904,5.81464459254487,0.10477616003771627,0.03666632999064481,0.0,482.54114456695237,483.88785995713494,482.9439676058464,483.25576604795214
3.1200000000000023,-1.0635934124343618,1.5993141686918366,20.03430490702492,0.13853260213865326,0.07725544533246076,0.0,-1.1803782866892871,1.92407231279105,5.852681104122045,0.12496862292041828,0.03638835971394803,0.0,453.6004899057227,453.57874214463345,453.5264292748608,455.1564418343162
3.1800000000000024,-1.1352490124796302,1.7161652058677128,20.378149072903994,0.14605618608350124,0.07934866951512998,0.0,-1.2083530375184541,1.9714943997358347,5.609888981627938,0.12622786721437174,0.03170220104948975,0.0,356.5222484865875,356.0438270047915,356.53331948144745,356.6805326672518
3.2400000000000024,-1.2089187603083846,1.8365104347076935,20.711282788165114,0.15350654222710336,0.08104707404451617,0.0,-1.2474814572027317,2.0405886953317025,5.4949403647139965,0.11971277506976094,0.020464680204948845,0.0,402.6754449036928,401.65765152897626,401.63513771038316,401.0594590693571
3.3000000000000025,-1.2850801443866986,1.9613268743174568,21.038945001724034,0.16079315468897004,0.08183855170839927,0.0,-1.2913455856416192,2.120526660220925,5.427250044118132,0.12469492791819395,-0.008204881283856812,0.0,419.3046464001625,416.8059681572171,416.4030292022849,416.8531132998294
3.3600000000000025,-1.3638837447437993,2.09104982109683,21.36252856453568,0.16866000730223973,0.08099704684079434,0.0,-1.3354259752736144,2.2041748728943227,5.358983694411587,0.1415681609407188,-0.02941305662391879,0.0,418.3165419586484,416.4652990007806,415.6306356894124,417.12395618989456
3.4200000000000026,-1.4457934930963152,2.2269070921637177,21.687784035047805,0.17665413220266224,0.07896396038762177,0.0,-1.3946553945103664,2.3251242659263576,5.481960885110841,0.10612851394050711,-0.04479872543265462,0.0,478.6373268620405,477.464342652223,478.70788952579113,476.0173374790531
3.4800000000000026,-1.530890731143933,2.3694507115098453,22.01634668703525,0.18292038809410904,0.076699328961638,0.0,-1.4417233234205589,2.426823039867655,5.469971911280513,0.10082426943154005,-0.02644450854439282,0.0,436.6079612501633,438.1361281926762,437.5879592573147,437.1557916869937
3.5400000000000027,-1.618769534628799,2.5181715082426894,22.344038599304778,0.1889767992319875,0.07531602072206844,0.0,-1.487459446809419,2.530999815881123,5.452948125652231,0.10117083074917828,-0.017017661229065884,0.0,435.01990608420516,435.8086517022557,436.719192811536,436.7571066787243
3.6000000000000028,-1.7093917258137075,2.6732811479440755,22.67091238414931,0.19499332516508794,0.07479663007559978,0.0,-1.5332283509843563,2.639775611276517,5.4426463253354855,0.09842318890192703,0.004284385533309246,0.0,437.5167030964181,439.2871395358808,438.92807439081236,438.70875484831475
3.660000000000003,-1.8029081359709824,2.83540145282382,22.999107184648395,0.20129339304427862,0.0746821984532442,0.0,-1.583980167180409,2.7646786203318596,5.496609596383772,0.1156689695763025,-0.018689555046906035,0.0,460.0040805705459,458.1808982530833,459.3864394984867,460.7612272905995
3.720000000000003,-1.8990152323593747,3.003914301369074,23.324591834032276,0.20805506207183733,0.07352558365014339,0.0,-1.619579232877182,2.8529382043997984,5.35336597894686,0.10596703788849023,-0.02047818925945304,0.0,394.93423541058354,394.7691769050465,394.68131766193596,393.7976507636781
3.780000000000003,-1.9977409345941817,3.1791977345226012,23.64804122847831,0.21469084464283839,0.07261601498396075,0.0,-1.6711520011683065,2.990305083971668,5.4275809340849035,0.11853198908114863,-0.006217248127886497,0.0,465.41080744670984,466.52594799406336,465.8395520873461,466.8313282309486
